id,IATA,Airport,latitude,longitude,city,hiking,food,nightlife,cost,weather,safety,culture,shopping,beaches,family,romance,adventure,history,arts,parks,walkability,public_transit,cleanliness,outdoors,quiet,trendy,affordability,english_friendly
128669028,STG,St George Island,56.577688,-169.665685,St George Island,5,3,4,8,7,1,10,10,7,9,6,4,7,7,8,5,5,8,4,5,7,8,6
129053922,STH,Strathmore,-17.833333,142.583333,Strathmore,6,1,7,2,8,5,2,5,5,1,6,4,9,1,4,7,2,4,4,3,4,2,4
95673703,STI,Santiago,19.469167,-70.700278,Santiago,6,1,4,1,2,9,1,4,1,2,7,1,7,10,2,2,10,1,4,3,6,6,2
129055322,STJ,St Joseph,39.960556,-94.925,St Joseph,8,6,5,5,5,8,3,3,5,6,9,9,4,10,2,8,2,7,9,9,2,7,1
129053298,STK,Sterling,40.616111,-103.267222,Sterling,8,2,10,6,8,5,2,4,3,3,10,3,8,1,4,1,5,7,8,3,7,9,9
95673876,STL,St Louis,38.7472,-90.3644,St Louis,5,5,1,3,5,6,8,9,5,4,8,4,1,2,2,10,4,8,3,4,9,3,9
104120406,STM,Santarem,-2.433333,-54.7,Santarem,9,1,4,7,8,10,5,8,3,2,6,9,2,9,9,4,1,7,7,4,5,4,2
95565052,STN,London Stansted,51.883333,0.233333,London Stansted,3,2,3,2,4,5,2,8,7,2,7,8,8,1,4,5,2,3,4,10,10,10,2
129052038,STP,Minneapolis Downtown,44.933333,-93.066667,Minneapolis Downtown,3,3,1,6,1,3,8,9,10,5,9,7,1,7,8,5,8,2,6,2,9,2,7
129056306,STQ,St Marys,41.433333,-78.566667,St Marys,1,5,2,2,8,4,1,1,3,8,2,9,8,10,5,4,5,6,6,10,5,10,3
95673677,STR,Stuttgart,48.6876436,9.2056189,Stuttgart,9,10,8,3,6,4,2,7,9,8,8,9,4,3,9,4,7,4,10,9,9,7,3
128667658,STS,Santa Rosa,38.508889,-122.811667,Santa Rosa,10,3,3,6,1,2,9,3,6,2,9,4,8,1,10,3,9,5,2,1,10,2,10
99539652,STT,Cyril E. King,18.3368141596688,-64.9724094814926,Cyril E. King,1,2,8,5,6,10,10,2,6,3,10,10,3,10,2,3,8,8,1,6,10,4,8
129054219,STU,Santa Cruz,18.266667,-88.45,Santa Cruz,7,1,8,4,4,1,10,7,7,6,1,3,5,5,8,10,2,9,9,10,4,3,6
128667060,STV,Surat,21.1141,72.7418,Surat,5,10,5,10,3,8,3,10,3,2,1,4,8,10,4,2,10,7,5,2,10,2,10
128667180,STW,Stavropol,45.109165,42.112778,Stavropol,9,1,10,3,10,6,5,3,7,5,7,3,4,6,10,6,6,2,9,9,8,4,6
104120321,STX,Henry E. Rohlsen,17.701944,-64.798611,Henry E. Rohlsen,1,2,8,4,8,10,9,9,6,2,1,4,10,6,1,8,6,5,2,7,3,8,3
128667739,STY,Salto,-31.436667,-57.988333,Salto,6,5,2,1,3,7,4,9,5,2,5,1,2,9,7,6,4,4,8,2,8,8,1
129057627,STZ,Santa Terezinha,-10.46472,-50.51861,Santa Terezinha,1,1,9,6,4,6,2,2,6,10,3,9,1,10,10,4,1,9,8,8,7,8,6
129053492,SUA,Stuart,27.18116,-80.22171,Stuart,9,4,5,2,9,10,6,3,2,4,7,6,8,2,10,10,9,4,7,3,8,4,1
95673405,SUB,Surabaya,-7.379722,112.786944,Surabaya,10,3,7,4,10,8,4,7,9,6,4,9,1,3,7,5,5,9,10,5,10,2,5
129057232,SUC,Sundance,44.4,-104.383333,Sundance,7,1,5,3,1,3,7,5,3,1,9,1,2,1,8,2,10,6,3,8,9,2,4
129053921,SUD,Stroud,35.75,-96.683333,Stroud,6,6,4,8,6,4,1,9,3,8,7,1,1,7,9,9,2,6,10,3,3,8,6
129053297,SUE,Sturgeon Bay,44.843889,-87.421389,Sturgeon Bay,9,6,3,9,1,5,6,2,10,1,10,6,7,3,4,8,7,3,5,3,6,8,5
95673957,SUF,Lamezia Terme,38.907064,16.240883,Lamezia Terme,1,7,10,8,3,2,5,1,1,2,4,3,6,2,7,10,9,3,3,9,4,1,6
128669029,SUG,Surigao,9.758889,125.479167,Surigao,7,2,10,9,8,3,2,5,7,10,10,6,7,5,6,10,6,3,2,3,5,6,4
129052037,SUH,Sur,22.533333,59.483333,Sur,2,2,4,4,1,5,6,1,2,5,3,6,1,5,1,4,1,8,5,8,7,8,2
129056305,SUI,Sukhumi,42.866667,41.116667,Sukhumi,8,9,9,5,5,6,2,9,6,5,2,8,8,8,2,6,8,5,7,8,4,9,4
95674014,SUJ,Satu Mare,47.7,22.883333,Satu Mare,5,10,8,2,3,3,7,8,6,2,10,9,4,2,2,7,8,9,9,8,9,10,3
154088922,SUK,Sakkyryr,67.791944,130.390833,Sakkyryr,2,7,10,7,2,1,7,5,1,2,1,7,1,6,8,8,1,5,2,7,2,1,5
129056478,SUL,Sui,28.648889,69.1725,Sui,10,10,9,6,4,8,6,7,5,1,3,9,6,3,4,1,6,5,4,6,4,6,4
129054218,SUM,Sumter Municipal,33.9,-80.116667,Sumter Municipal,6,5,8,1,6,4,3,8,1,5,8,4,4,5,8,3,2,9,2,8,8,8,4
95674428,SUN,Hailey,43.5044,-114.2962,Hailey,5,1,3,10,4,9,5,6,10,9,7,1,9,10,1,9,2,6,7,7,7,4,3
129057626,SUO,Sun River,43.916667,-121.5,Sun River,2,1,3,2,3,5,8,10,3,2,4,3,6,7,4,10,10,1,4,1,3,6,6
129053491,SUP,Sumenep,-7.066667,113.933333,Sumenep,2,1,2,8,1,4,4,10,4,3,1,2,10,8,6,4,10,8,5,1,7,9,8
129057055,SUQ,Sucua,-2.466667,-78.166667,Sucua,7,2,2,8,1,10,4,9,2,10,8,3,5,9,2,7,9,2,3,6,4,8,2
128668522,SUR,Summer Beaver,52.715278,-88.5475,Summer Beaver,8,2,3,4,3,10,5,3,6,10,5,5,1,7,8,7,2,2,4,7,6,4,1
129057231,SUS,Spirit Of St Louis,38.659778,-90.649567,Spirit Of St Louis,9,3,4,9,4,6,8,7,7,8,8,4,7,10,3,9,4,5,7,3,5,5,9
129053920,SUT,Sumbawanga,-7.966667,31.616667,Sumbawanga,4,6,1,8,4,2,8,8,2,4,10,6,9,5,2,4,2,8,8,8,8,9,4
129055320,SUU,Fairfield,38.2625,-121.926944,Fairfield,3,7,3,7,4,5,10,3,7,1,6,8,7,4,2,1,8,4,2,3,3,8,2
128669030,SUV,Suva,-18.044993,178.559602,Suva,1,10,6,10,10,6,6,10,4,7,2,7,1,8,4,1,1,6,9,5,10,9,7
129055321,SUW,Superior,46.691111,-92.103333,Superior,6,10,5,4,9,2,6,6,3,1,3,5,4,9,9,10,1,4,2,1,4,7,8
95674138,SUX,Sioux City,42.401944,-96.384167,Sioux City,6,7,9,1,9,10,2,4,5,4,3,10,6,6,10,9,6,1,9,6,7,9,9
129053043,SUY,Suntar,62.184722,117.636111,Suntar,3,7,6,9,5,6,8,4,4,2,3,4,9,8,5,7,1,3,3,9,4,7,6
129052533,SUZ,Suria,-9.133333,147.6,Suria,1,5,9,3,9,3,5,3,4,4,2,10,7,3,1,3,10,1,10,2,7,7,9
128667736,SVA,Savoonga,63.693333,-170.459444,Savoonga,9,3,3,5,10,5,1,6,2,8,5,7,2,6,6,4,4,10,6,6,10,10,5
128669031,SVB,Sambava,-14.276944,50.175,Sambava,6,5,2,5,2,1,4,4,5,4,9,7,7,7,10,8,8,3,8,4,9,3,3
128667379,SVC,Silver City,32.632147,-108.154221,Silver City,10,7,10,9,10,9,5,2,4,4,8,4,4,3,8,5,9,8,2,6,3,10,6
128667454,SVD,Kingstown,13.143845,-61.210885,Kingstown,5,2,7,10,1,4,6,2,3,3,1,6,4,5,7,3,1,1,1,4,7,4,3
129053296,SVE,Susanville,40.416667,-120.65,Susanville,6,8,5,9,6,9,10,9,1,2,6,3,5,1,8,4,2,10,8,7,10,7,1
129056476,SVF,Save,8.033333,2.483333,Save,6,1,6,2,4,5,1,1,1,10,9,2,2,5,8,1,10,3,10,4,3,9,3
128667851,SVG,Stavanger,58.879722,5.634722,Stavanger,7,4,2,4,9,5,7,3,7,7,9,2,1,1,8,5,9,1,6,9,9,3,10
129052036,SVH,Statesville,35.783333,-80.883333,Statesville,9,8,2,6,8,2,6,10,6,10,6,1,7,4,3,10,8,3,7,2,5,5,10
128667656,SVI,San Vicente,2.15,-74.766667,San Vicente,8,2,3,3,7,1,10,3,2,9,6,6,5,4,6,3,5,9,2,1,1,7,4
128667179,SVJ,Svolvaer,68.241667,14.672222,Svolvaer,1,3,4,1,1,3,4,4,3,8,10,9,1,8,1,3,6,2,1,3,8,7,7
129056304,SVK,Silver Creek,16.433333,-88.2,Silver Creek,10,2,9,3,3,7,6,10,6,6,4,2,10,5,1,2,5,9,2,1,2,9,8
95674335,SVL,Savonlinna,61.95,28.95,Savonlinna,2,6,8,8,2,1,3,3,7,7,6,1,2,9,1,7,7,6,5,10,4,5,6
129054217,SVM,St Paul's Mission,-10.366667,142.116667,St Paul's Mission,10,6,6,9,5,6,5,1,10,5,8,8,6,10,6,6,4,2,3,8,4,2,9
129055261,SVN,Savannah Hunter AAF,32.01,-81.14568,Savannah Hunter AAF,2,4,4,6,7,6,4,10,5,8,4,4,1,10,5,10,8,6,1,1,7,1,5
114137841,SVO,Moscow Sheremetyevo,55.972778,37.414722,Moscow Sheremetyevo,8,10,3,7,3,1,3,6,3,3,10,6,9,8,9,5,8,10,4,6,10,3,4
128669033,SVP,Kuito,-12.404167,16.956667,Kuito,4,3,4,1,2,10,3,7,6,6,1,7,4,2,9,2,9,4,2,2,2,1,6
95565089,SVQ,Seville,37.4201248,-5.8934041,Seville,10,3,6,5,1,9,6,4,2,6,8,7,7,10,6,1,1,8,6,8,10,6,5
129055554,SVS,Stevens Village,66.009444,-149.094167,Stevens Village,8,8,6,6,10,1,2,10,9,4,2,3,6,8,3,6,8,1,9,9,6,9,7
129053490,SVT,Savuti,-18.633333,24.083333,Savuti,1,4,8,8,4,1,4,8,9,4,9,4,6,3,2,4,4,10,8,6,6,4,3
128668521,SVU,Savusavu,-16.802778,179.344444,Savusavu,6,5,6,6,6,8,10,5,2,5,7,7,1,7,9,1,7,5,5,10,1,6,1
129052532,SVV,San Salvador De,7,-62,San Salvador De,7,8,5,2,1,9,1,10,4,4,6,4,6,8,3,8,9,1,6,7,3,4,6
129057230,SVW,Sparrevohn,61.0975,-155.572222,Sparrevohn,5,6,4,6,4,2,2,1,1,10,1,7,5,3,4,10,8,5,6,4,3,10,10
114119852,SVX,Ekaterinburg,56.743108,60.802728,Ekaterinburg,8,1,8,10,1,2,8,9,7,4,7,8,7,3,2,7,3,1,10,4,10,9,7
129053919,SVY,Savo,-9.133333,159.8,Savo,6,4,7,10,6,7,7,10,9,10,1,10,10,8,2,4,6,1,1,1,2,2,5
95673627,SVZ,San Antonio,7.843056,-72.438056,San Antonio,10,9,10,4,9,2,10,10,3,1,3,6,3,8,2,5,6,6,3,10,2,8,10
128669034,SWA,Jieyang Chaoshan,23.5471170909106,116.514389805133,Jieyang Chaoshan,7,9,3,8,3,10,7,3,10,4,7,5,9,8,6,4,1,3,7,8,9,7,9
129053916,SWB,Shaw River,-21.516667,119.366667,Shaw River,1,2,1,2,2,3,6,10,9,3,10,5,3,3,8,9,10,4,2,4,6,2,4
129053295,SWC,Stawell,-37.066667,142.766667,Stawell,3,10,8,8,1,2,7,6,9,10,3,4,6,3,1,2,7,6,7,7,2,9,2
129056475,SWD,Seward,60.133333,-149.418056,Seward,3,8,6,4,2,8,2,10,2,5,9,4,5,1,1,1,8,8,2,10,1,4,4
129052035,SWE,Siwea,-6.283333,147.55,Siwea,2,2,7,2,2,4,7,7,6,1,7,10,1,1,1,7,2,9,5,4,3,2,5
95566280,SWF,Stewart International,41.505833,-74.097222,Stewart International,9,3,2,10,9,3,2,7,1,1,5,9,7,2,9,2,10,9,7,9,5,6,10
129057054,SWG,Satwag,-6.166667,147.3,Satwag,1,8,5,7,2,10,3,10,9,4,6,10,7,6,9,7,8,9,8,4,10,6,2
129056303,SWH,Swan Hill,-35.383333,143.616667,Swan Hill,3,4,4,8,8,2,6,7,6,2,9,1,1,3,7,2,4,2,8,4,2,4,8
129054216,SWI,Swindon,51.566667,-1.783333,Swindon,8,8,4,8,4,7,5,6,2,1,8,3,7,4,1,2,1,6,4,1,3,2,9
128667378,SWJ,South West Bay,-16.495,167.438,South West Bay,9,9,7,5,4,1,2,10,6,2,9,6,5,1,6,6,4,8,6,5,8,9,8
129057624,SWK,Milan Segrate,45.483333,9.316667,Milan Segrate,9,4,8,10,7,6,5,1,5,5,10,5,4,9,10,6,1,2,8,5,2,9,4
187472532,SWL,San Vicente,10.524262,119.273621,San Vicente,10,3,7,6,10,1,5,10,9,1,4,8,3,10,9,7,3,2,8,10,4,6,3
129057053,SWM,Suia-Missu,-11.216667,-53.25,Suia-Missu,2,8,3,2,1,5,3,1,5,5,7,8,1,1,4,8,1,3,10,8,4,10,8
129052531,SWN,Sahiwal,30.75,73.133333,Sahiwal,5,10,10,10,6,6,8,8,2,4,3,3,6,9,2,8,9,9,5,5,7,1,2
128667453,SWO,Stillwater,36.158889,-97.085556,Stillwater,6,4,6,10,10,2,4,4,5,2,4,10,3,3,8,9,2,6,8,2,9,8,1
129057229,SWP,Swakopmund,-22.683333,14.566667,Swakopmund,9,6,9,2,8,10,1,7,8,7,9,8,9,5,10,1,8,5,2,9,8,4,1
104120414,SWQ,Sumbawa,-8.5,117.416667,Sumbawa,6,6,10,4,4,8,4,1,10,2,8,4,7,4,10,2,4,10,9,5,7,3,10
129053918,SWR,Silur,-4.533333,153.05,Silur,7,4,1,1,8,3,6,5,1,8,3,5,5,10,1,6,4,9,10,3,5,4,5
129055318,SWS,Swansea,51.633333,-3.95,Swansea,7,8,1,5,2,4,6,4,9,7,1,3,8,3,3,9,6,3,9,2,1,10,1
129054831,SWT,Strzhewoi,60.715994,77.651575,Strzhewoi,3,10,6,4,3,5,10,9,2,8,3,1,9,5,3,2,7,2,6,1,3,2,10
129053294,SWU,Suwon,37.283333,127.016667,Suwon,1,9,1,9,5,2,3,5,10,4,9,9,4,5,6,9,8,4,5,6,4,7,1
129051937,SWV,Severo-Evensk,61.924444,159.231111,Severo-Evensk,7,5,5,6,9,2,8,2,8,2,1,1,9,4,4,1,6,9,7,1,10,9,3
129056474,SWW,Sweetwater,32.466667,-100.4,Sweetwater,2,4,7,3,1,2,9,6,6,7,1,5,7,10,1,4,3,9,7,4,3,8,10
129052034,SWX,Shakawe,-18.383333,21.833333,Shakawe,6,2,5,6,4,7,3,7,3,9,7,4,2,8,6,1,8,1,9,1,8,2,3
129056302,SWY,Sitiawan,4.216667,100.7,Sitiawan,3,7,1,4,4,1,8,1,10,3,1,3,1,1,4,1,1,3,7,4,6,3,8
129054215,SWZ,Sydney West,-33.888056,150.721667,Sydney West,7,4,8,1,6,8,1,4,8,3,10,6,4,8,8,1,10,2,8,8,1,7,7
129057623,SXA,Sialum,-6.033333,147.616667,Sialum,1,8,7,3,8,7,5,7,3,2,9,3,6,6,8,9,6,2,1,10,6,9,5
95673902,SXB,Strasbourg,48.533333,7.633333,Strasbourg,4,8,4,2,6,5,9,1,4,8,5,4,7,3,10,8,9,4,6,7,10,4,6
129057726,SXC,Catalina Island Avalo Vor / WP,33.5,-118.416667,Catalina Island Avalo Vor / WP,6,9,1,9,4,3,10,3,9,6,4,10,5,3,9,2,6,10,7,7,9,4,8
129053488,SXD,Sophia Antipolis Hlpt,43.616667,7.05,Sophia Antipolis Hlpt,9,3,3,6,4,9,7,10,3,1,9,1,3,6,10,5,6,2,5,1,10,1,8
129055319,SXE,Sale,-38.166667,147,Sale,2,1,4,5,9,1,4,4,1,5,6,7,10,6,8,6,10,2,8,8,5,1,3
129057052,SXG,Senanga,-16.119444,23.281944,Senanga,1,2,5,3,9,10,4,4,10,6,3,9,10,3,9,10,4,6,5,5,2,3,6
129052530,SXH,Sehulea,-9.983333,151.183333,Sehulea,2,10,3,5,1,9,10,4,5,6,10,3,3,2,1,4,9,4,7,3,3,3,2
129057228,SXI,Sirri Island,25.916667,54.533333,Sirri Island,3,9,1,2,9,7,10,2,2,1,4,4,2,2,3,8,9,2,5,6,5,8,1
129053917,SXJ,Shanshan,42.816667,90.233333,Shanshan,3,10,9,10,10,5,4,5,5,8,10,5,8,3,3,10,2,3,10,10,5,4,2
128669035,SXK,Saumlaki,-7.966667,131.316667,Saumlaki,9,4,2,1,8,5,7,8,2,8,2,2,7,5,9,7,8,10,4,4,4,10,7
129053924,SXL,Sligo,54.280214,-8.599206,Sligo,1,8,4,7,8,2,9,10,10,8,4,3,2,7,6,4,2,10,9,5,3,8,3
104120314,SXM,St Maarten,18.043611,-63.111944,St Maarten,4,1,3,1,5,3,2,4,2,10,5,8,10,7,9,5,2,9,5,5,6,2,5
129055317,SXN,Suapan,-20.55,26.116667,Suapan,10,10,10,6,10,8,6,4,7,2,9,8,3,3,10,10,5,7,5,7,10,1,2
129053293,SXO,Sao Felix Do Araguaia,-11.6,-50.65,Sao Felix Do Araguaia,2,3,2,3,6,4,4,2,1,10,6,6,3,10,9,10,10,8,8,7,7,5,8
128667849,SXP,Sheldon Point,62.533333,-164.833333,Sheldon Point,7,4,4,10,7,2,4,6,2,3,6,6,4,1,8,3,4,10,1,6,9,5,10
129056473,SXQ,Soldotna,60.475556,-151.036389,Soldotna,10,3,5,8,7,5,5,5,9,7,2,9,2,2,8,9,6,3,6,8,5,4,5
128669036,SXR,Srinagar,33.988056,74.775278,Srinagar,6,8,10,9,9,3,5,2,1,9,10,9,1,1,2,9,10,4,9,10,9,3,7
129052033,SXS,Sahabat 16,5.089722,119.091667,Sahabat 16,2,1,1,9,4,6,7,9,3,3,4,4,4,10,5,9,9,3,8,10,4,3,1
129056301,SXT,Taman Negara,4.330556,102.396667,Taman Negara,4,3,4,7,5,10,7,10,9,1,7,5,8,5,7,8,1,5,3,9,3,3,1
129054214,SXU,Soddu,6.836111,37.775,Soddu,10,4,3,5,1,5,4,5,1,8,5,1,7,6,4,7,3,8,7,8,8,2,2
129057622,SXV,Salem,11.65,78.166667,Salem,9,3,8,10,8,2,4,9,2,2,3,9,7,2,10,9,7,7,10,9,6,10,9
129053487,SXW,Sauren,-5.971389,148.953056,Sauren,1,4,1,9,6,10,5,6,2,9,8,3,6,2,7,7,5,3,10,4,3,9,4
129057051,SXX,Sao Felix Do Xingu,-6.633333,-51.983333,Sao Felix Do Xingu,9,5,6,9,10,6,5,2,10,10,9,1,3,4,7,3,9,5,6,9,3,10,1
129052529,SXY,Sidney,42.316667,-75.4,Sidney,2,6,7,5,4,8,10,3,3,4,1,7,2,4,1,3,10,9,3,7,2,1,7
129055611,SXZ,Siirt,37.98,41.84,Siirt,7,9,9,1,6,10,8,5,9,1,1,2,4,9,5,6,6,4,3,4,8,4,7
129057227,SYA,Shemya,52.7175,174.089444,Shemya,10,3,9,5,8,9,2,9,6,5,8,4,6,3,3,2,6,6,2,6,2,4,9
128667654,SYB,Seal Bay,58.373055,-152.20166,Seal Bay,1,3,2,6,3,10,9,3,1,3,9,6,2,3,6,10,6,8,5,4,6,1,10
129055316,SYC,Shiringayoc,-11.9,-69.166667,Shiringayoc,1,8,7,5,1,10,7,4,4,6,3,1,8,5,1,7,9,6,3,7,5,4,8
128667058,SYD,Sydney,-33.944167,151.175833,Sydney,6,9,8,1,1,3,2,5,4,5,5,2,6,8,2,1,10,5,9,3,8,2,3
129053292,SYE,Sadah,16.866667,43.616667,Sadah,7,4,4,10,8,10,8,8,7,8,10,3,7,1,3,1,6,5,6,4,4,1,1
129056472,SYF,Silva Bay,49.15,-123.697222,Silva Bay,5,4,9,8,3,7,6,9,4,4,1,3,4,8,9,1,8,4,1,8,6,5,5
129056300,SYH,Syangboche,27.811222,86.712278,Syangboche,9,7,1,9,7,3,8,5,3,4,6,6,6,6,6,9,8,2,2,2,1,10,9
129054213,SYI,Shelbyville,35.560833,-86.4425,Shelbyville,4,4,7,4,8,1,10,8,7,5,9,4,3,1,10,4,7,3,2,4,10,1,9
129053042,SYJ,Sirjan,29.556389,55.66,Sirjan,3,3,2,1,5,2,10,9,6,5,9,9,7,2,2,1,5,3,8,2,4,8,2
129057621,SYK,Stykkisholmur,65.069815,-22.745819,Stykkisholmur,6,8,7,4,10,9,7,8,7,4,9,9,9,5,3,1,2,8,7,4,1,10,5
129053486,SYL,San Miguel,35.75,-120.7,San Miguel,3,5,4,4,1,3,2,3,6,2,9,3,2,2,5,8,4,6,9,5,8,5,7
128667067,SYM,Simao,22.833333,101,Simao,5,8,2,1,4,10,7,2,2,10,8,10,2,6,8,9,7,7,3,8,10,7,1
129057050,SYN,Stanton,44.47524,-93.01632,Stanton,4,5,9,3,9,2,4,9,7,2,10,2,10,7,3,1,3,10,3,1,3,8,7
128669032,SYO,Shonai,38.809444,139.790556,Shonai,3,1,9,5,7,9,7,2,9,7,6,8,1,2,4,4,2,3,1,7,7,7,8
129052528,SYP,Santiago,8.0856,-80.94525,Santiago,6,8,7,5,7,7,7,4,4,6,6,7,7,1,2,6,1,3,10,4,7,4,2
128667735,SYQ,San Jose Tobias Bolanos,9.95705,-84.1398,San Jose Tobias Bolanos,1,9,8,2,2,10,9,9,2,7,10,10,10,4,10,10,5,6,8,10,10,4,10
95674004,SYR,Syracuse,43.110556,-76.1025,Syracuse,9,3,7,8,3,9,9,7,3,7,6,4,7,10,2,10,5,8,7,4,4,7,10
154088934,SYS,Saskylakh,71.928889,114.082222,Saskylakh,10,5,10,2,8,10,5,10,1,4,8,4,9,10,3,1,9,9,1,4,10,3,8
129057226,SYT,Saint-Yan Bourgogne,46.4,4.033333,Saint-Yan Bourgogne,8,4,9,3,3,7,8,8,9,9,5,8,5,9,5,3,9,7,9,6,2,9,6
129052426,SYU,Warraber Island,-10.2059052902953,142.822855612418,Warraber Island,5,5,1,1,7,9,1,10,5,5,6,9,4,7,3,6,10,3,5,7,2,6,6
129053915,SYV,Sylvester,31.516667,-83.833333,Sylvester,10,9,10,5,1,1,7,4,4,8,7,1,6,2,5,7,5,2,8,10,7,3,9
129055315,SYW,Sehwen Sharif,26.416667,67.85,Sehwen Sharif,4,9,4,10,2,10,6,10,2,1,3,6,5,9,6,4,8,7,3,5,6,10,1
128668996,SYX,Sanya,18.3,109.4,Sanya,7,5,9,8,9,4,9,7,4,9,4,1,7,7,7,7,4,6,4,3,2,1,1
104120352,SYY,Stornoway,58.216111,-6.329167,Stornoway,7,4,3,9,4,10,10,4,6,10,9,3,6,3,5,9,5,8,1,5,1,2,6
128667178,SYZ,Shiraz,29.540278,52.590833,Shiraz,1,4,9,8,9,2,4,1,4,3,3,10,7,1,4,10,5,7,4,3,1,10,6
128668536,SZA,Soyo,-6.14109,12.3718,Soyo,3,2,6,1,10,5,4,4,5,9,7,1,6,8,2,4,4,10,8,10,3,5,2
128667595,SZB,Kuala Lumpur Sultan Abdul Azziz Shah,3.133333,101.55,Kuala Lumpur Sultan Abdul Azziz Shah,3,3,1,4,7,9,10,10,4,1,10,2,5,10,1,2,6,6,9,10,2,9,10
129055260,SZE,Semera,11.5,41.083333,Semera,8,2,5,8,6,3,5,1,4,5,10,3,10,2,2,10,8,8,9,7,7,5,3
128669037,SZF,Samsun Carsamba,41.25,36.55,Samsun Carsamba,2,5,1,2,1,8,10,1,5,5,1,3,7,7,5,4,9,4,9,7,8,6,4
95673492,SZG,Salzburg,47.7942439,13.003332,Salzburg,1,3,8,4,6,5,10,9,4,6,1,2,7,2,1,5,10,6,4,2,5,3,7
218517834,SZH,Shuozhou Zirun,39.2727556995546,112.690281415048,Shuozhou Zirun,2,4,9,8,6,9,1,7,10,8,6,4,8,3,2,6,2,8,10,4,8,4,3
129053041,SZI,Zaisan,47.7,84.866667,Zaisan,2,10,8,2,5,8,1,3,7,9,6,2,8,9,9,6,1,6,9,1,1,8,5
129054212,SZJ,Siguanea,21.633333,-82.95,Siguanea,8,2,6,3,10,4,2,7,10,3,7,1,3,7,1,9,8,2,6,8,2,2,1
129054830,SZK,Skukuza,-24.9625,31.586111,Skukuza,10,3,4,3,9,4,3,6,7,1,5,8,6,3,6,8,1,6,5,10,9,4,6
129057620,SZL,Warrensburg,38.73031,-93.54786,Warrensburg,6,4,1,2,7,7,8,6,3,3,8,8,4,2,5,9,4,9,3,4,9,8,4
129053485,SZM,Sesriem,-24.583333,15.833333,Sesriem,3,4,8,9,10,4,1,7,1,2,7,4,4,3,5,5,6,3,10,1,6,4,6
129052534,SZN,Santa Barbara Santa Cruz Island,34.060556,-119.915,Santa Barbara Santa Cruz Island,8,10,5,1,9,4,6,9,9,4,6,1,7,8,7,9,6,5,9,9,9,6,5
129057049,SZO,Shanzhou,22.066667,113.383333,Shanzhou,10,5,9,10,7,4,6,1,3,7,3,1,9,5,3,1,8,1,7,10,8,2,5
129052527,SZP,Santa Paula,34.35,-119.066667,Santa Paula,5,2,8,10,9,1,9,4,7,2,3,9,2,2,3,8,10,4,9,6,1,2,6
129057225,SZQ,Saenz Pena,-34.616667,-58.533333,Saenz Pena,2,10,1,10,8,5,3,7,2,8,7,3,6,9,9,8,8,2,5,6,2,5,4
129053914,SZR,Stara Zagora,42.433333,25.616667,Stara Zagora,1,9,5,7,1,4,9,10,5,9,3,3,2,1,9,1,10,7,10,2,9,10,9
129055314,SZS,Stewart Island,-47,167.866667,Stewart Island,3,6,8,8,10,10,3,7,3,4,3,5,9,8,3,3,5,3,8,2,3,2,4
129054230,SZU,Segou,13.433333,-6.283333,Segou,6,10,4,2,10,4,8,4,4,1,7,3,9,10,2,6,3,7,3,6,3,3,5
129053290,SZV,Suzhou,31.3,120.633333,Suzhou,8,4,9,4,9,3,4,5,2,5,1,10,6,3,6,10,8,5,5,1,10,5,6
129056470,SZW,Schwerin-Parchim,53.433333,11.783333,Schwerin-Parchim,5,8,9,5,10,10,2,8,3,10,5,3,5,1,7,10,9,7,2,9,7,4,4
128669038,SZX,Shenzhen Bao'an International,22.64,113.808333,Shenzhen Bao'an International,4,9,8,7,9,2,10,9,10,7,5,4,7,8,7,2,6,2,1,8,10,2,10
129052030,SZY,Olsztyn-Mazury,53.481944,20.937778,Olsztyn-Mazury,2,7,2,7,6,6,7,7,7,10,7,5,3,4,9,10,2,8,4,8,5,4,5
128667734,SZZ,Szczecin Goleniow,53.583333,14.9,Szczecin Goleniow,5,7,5,5,6,4,3,3,9,2,8,8,2,10,2,6,10,4,8,5,6,8,7
129056298,TAA,Tarapaina,-9.4,161.35,Tarapaina,8,10,4,7,7,3,1,6,2,4,10,7,4,4,7,2,8,2,4,2,8,9,5
104120357,TAB,A. N. R. Robinson International,11.146389,-60.836667,A. N. R. Robinson International,2,8,6,6,6,2,8,5,8,3,5,10,7,8,9,7,9,5,6,5,2,5,2
128669039,TAC,Tacloban,11.234444,125.019444,Tacloban,8,6,6,8,7,6,5,8,2,1,8,10,7,5,7,3,2,9,7,1,8,9,8
129054211,TAD,Trinidad,37.305556,-104.325,Trinidad,1,7,6,5,4,2,10,2,6,9,3,6,3,4,7,9,9,9,10,6,6,4,1
128667377,TAE,Daegu,35.883333,128.666667,Daegu,2,7,8,4,7,10,2,2,4,9,6,2,2,2,4,7,5,5,3,8,1,6,5
129057619,TAF,Oran Tafaraoui,35.5425,-0.53222,Oran Tafaraoui,8,8,8,8,5,6,5,1,3,7,7,1,2,10,9,2,6,2,1,10,4,5,8
95673598,TAG,Bohol-Panglao International,9.575875,123.773956,Bohol-Panglao International,3,5,10,5,1,1,3,8,10,4,6,6,1,8,9,9,1,7,1,8,4,1,1
128667386,TAH,Tanna,-19.333333,169.25,Tanna,1,2,3,4,5,6,2,2,4,1,10,6,3,6,3,3,7,4,4,9,6,2,1
